t,Ax,Ay,Az,Wx,Wy,Wz,Bx,By,Bz,phi,theta,psi,Altitude
1821.2440013885498,80
1843.4693813323975,0,0,10,0,0,0,141,141,-68,0.00,0.00,0.79,118.91
1858.2055568695068,
1895.1170444488525,0,0,10,0,0,0,139,139,-67,0.00,0.00,0.79,118.73
1919.6088314056396,
1953.585147857666,0,0,10,0,0,0,144,146,-69,0.00,0.00,0.79,118.38
1966.2902355194092,
2013.317584991455,0,0,10,0,0,0,141,134,-70,0.00,0.00,0.76,119.08
2027.4395942687988,
2071.066379547119,0,0,10,0,0,0,139,134,-68,0.00,0.00,0.77,117.94
2089.84375,
2128.575086593628,0,0,10,0,0,0,141,144,-67,0.00,0.00,0.80,117.50
2152.438163757324,
2186.1941814422607,0,0,10,0,0,0,141,139,-67,0.00,0.00,0.78,118.29
2199.309825897217,
2244.370222091675,0,0,10,0,0,0,141,141,-66,0.00,0.00,0.79,118.46
2261.6090774536133,
2304.652690887451,0,0,10,0,0,0,141,139,-68,0.00,0.00,0.78,117.85
2324.678659439087,
2361.945152282715,0,0,10,0,0,0,141,149,-68,0.00,0.00,0.81,117.85
2387.4051570892334,
2419.236898422241,0,0,10,0,0,0,141,139,-68,0.00,0.00,0.78,118.64
2433.2404136657715,
2477.3190021514893,0,0,10,0,0,0,137,141,-67,0.00,0.00,0.80,118.55
2495.281934738159,
2534.2040061950684,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,118.37
2558.248281478882,
2595.252513885498,0,0,10,0,0,0,137,141,-65,0.00,0.00,0.80,118.38
2620.7189559936523,
2652.799606323242,0,0,10,0,0,0,137,137,-68,0.00,0.00,0.79,118.20
2667.431116104126,
2710.2694511413574,0,0,10,0,0,0,139,137,-67,0.00,0.00,0.78,117.59
2730.73673248291,
2767.2953605651855,0,0,10,0,0,0,139,137,-68,0.00,0.00,0.78,118.55
2793.1485176086426,
2824.92733001709,0,0,10,0,0,0,137,144,-68,0.00,0.00,0.81,118.55
2838.453531265259,
2885.974884033203,0,0,10,0,0,0,141,141,-69,0.00,0.00,0.79,117.85
2900.491237640381,
2943.6087608337402,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,117.85
2963.5393619537354,
3000.8716583251953,0,0,10,0,0,0,137,134,-68,0.00,0.00,0.77,117.94
3025.265693664551,
3058.171510696411,0,0,10,0,0,0,139,146,-69,0.00,0.00,0.81,118.64
3071.763515472412,
3116.3525581359863,0,0,10,0,0,0,137,141,-67,0.00,0.00,0.80,117.59
3133.4304809570312,
3177.0386695861816,0,0,10,0,0,0,137,144,-68,0.00,0.00,0.81,117.33
3195.604085922241,
3233.5057258605957,0,0,10,0,0,0,134,139,-67,0.00,0.00,0.80,117.50
3259.5479488372803,
3291.7802333831787,0,0,10,0,0,0,146,139,-66,0.00,0.00,0.76,117.59
3305.939197540283,
3349.053382873535,0,0,10,0,0,0,144,139,-68,0.00,0.00,0.77,117.69
3368.0577278137207,
3406.6169261932373,0,0,10,0,0,0,134,134,-66,0.00,0.00,0.79,118.55
3429.738759994507,
3467.7577018737793,0,0,10,0,0,0,137,134,-66,0.00,0.00,0.77,118.29
3491.3814067840576,
3525.087356567383,0,0,10,0,0,0,139,139,-66,0.00,0.00,0.79,118.55
3537.4653339385986,
3582.3662281036377,0,0,10,0,0,0,137,141,-67,0.00,0.00,0.80,118.38
3599.8592376708984,
3639.878511428833,0,0,10,0,0,0,137,141,-68,0.00,0.00,0.80,118.20
3661.165952682495,
3698.397636413574,0,0,10,0,0,0,137,139,-66,0.00,0.00,0.79,117.85
3708.4031105041504,
3758.5527896881104,0,0,10,0,0,0,137,146,-67,0.00,0.00,0.82,118.38
3770.8308696746826,
3815.840005874634,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,118.64
3832.5352668762207,
3873.319149017334,0,0,10,0,0,0,141,139,-68,0.00,0.00,0.78,118.55
3893.5635089874268,
3930.696964263916,0,0,10,0,0,0,137,144,-68,0.00,0.00,0.81,118.64
3940.7410621643066,
3988.3041381835938,0,0,10,0,0,0,137,141,-65,0.00,0.00,0.80,117.77
4004.0788650512695,
4049.534797668457,0,0,10,0,0,0,146,141,-67,0.00,0.00,0.77,118.12
4067.4850940704346,
4106.35781288147,0,0,10,0,0,0,139,134,-68,0.00,0.00,0.77,118.55
4130.74254989624,
4164.051294326782,0,0,10,0,0,0,146,146,-68,0.00,0.00,0.79,118.02
4176.297664642334,
4221.225738525391,0,0,10,0,0,0,141,139,-67,0.00,0.00,0.78,118.64
4239.205121994019,
4278.859853744507,0,0,10,0,0,0,137,134,-67,0.00,0.00,0.77,117.85
4303.553819656372,
4340.320110321045,0,0,10,0,0,0,137,139,-67,0.00,0.00,0.79,117.68
4365.596532821655,
4397.310256958008,0,0,10,0,0,0,146,139,-69,0.00,0.00,0.76,118.20
4411.428689956665,
4454.98251914978,0,0,10,0,0,0,144,141,-67,0.00,0.00,0.77,117.50
4473.834753036499,
4512.856960296631,0,0,10,0,0,0,134,137,-66,0.00,0.00,0.80,118.20
4536.201000213623,
4569.748163223267,0,0,10,0,0,0,141,141,-67,0.00,0.00,0.79,118.20
4582.638502120972,
4630.979776382446,0,0,10,0,0,0,141,137,-66,0.00,0.00,0.77,118.64
4645.177364349365,
4688.319206237793,0,0,10,0,0,0,141,144,-66,0.00,0.00,0.80,119.25
4706.365585327148,
4745.691537857056,0,0,10,0,0,0,141,144,-68,0.00,0.00,0.80,118.64
4768.401384353638,
4803.560018539429,0,0,10,0,0,0,141,144,-69,0.00,0.00,0.80,117.85
4814.913749694824,
4861.272811889648,0,0,10,0,0,0,139,139,-66,0.00,0.00,0.79,117.59
4875.79083442688,
4921.683549880981,0,0,10,0,0,0,139,141,-67,0.00,0.00,0.79,117.69
4938.305377960205,
4979.176759719849,0,0,10,0,0,0,144,144,-66,0.00,0.00,0.79,118.64
5000.821352005005,
5036.551952362061,0,0,10,0,0,0,141,134,-68,0.00,0.00,0.76,118.20
5047.439336776733,
5094.225645065308,0,0,10,0,0,0,141,134,-67,0.00,0.00,0.76,118.20
5109.693765640259,
5151.2603759765625,0,0,10,0,0,0,144,141,-68,0.00,0.00,0.77,118.64
5170.723438262939,
5212.484359741211,0,0,10,0,0,0,146,137,-66,0.00,0.00,0.75,118.55
5233.548641204834,
5269.889116287231,0,0,10,0,0,0,139,151,-67,0.00,0.00,0.83,118.20
5280.593156814575,
5327.374458312988,0,0,10,0,0,0,139,144,-65,0.00,0.00,0.80,118.55
5342.736005783081,
5384.825706481934,0,0,10,0,0,0,139,141,-67,0.00,0.00,0.79,118.55
5404.643774032593,
5443.073511123657,0,0,10,0,0,0,141,139,-69,0.00,0.00,0.78,118.73
5467.470645904541,
5503.393173217773,0,0,10,0,0,0,144,139,-67,0.00,0.00,0.77,118.64
5513.749599456787,
5561.004877090454,0,0,10,0,0,0,141,141,-66,0.00,0.00,0.79,118.29
5575.281381607056,
5618.255615234375,0,0,10,0,0,0,144,139,-67,0.00,0.00,0.77,118.20
5636.328935623169,
5676.26166343689,0,0,10,0,0,0,144,139,-68,0.00,0.00,0.77,118.20
5698.347568511963,
5736.835956573486,0,0,10,0,0,0,139,144,-66,0.00,0.00,0.80,117.77
5761.383056640625,
5794.172048568726,0,0,10,0,0,0,137,137,-69,0.00,0.00,0.79,118.37
5808.3202838897705,
5851.442337036133,0,0,10,0,0,0,141,144,-69,0.00,0.00,0.80,118.64
5870.273590087891,
5909.010648727417,0,0,10,0,0,0,141,141,-69,0.00,0.00,0.79,118.03
5932.443380355835,
5966.270685195923,0,0,10,0,0,0,141,134,-68,0.00,0.00,0.76,118.64
5978.297472000122,
6027.12082862854,0,0,10,0,0,0,141,141,-69,0.00,0.00,0.79,118.20
6040.708541870117,
6084.888458251953,0,0,10,0,0,0,139,139,-68,0.00,0.00,0.79,118.20
6103.221893310547,
6142.146110534668,0,0,10,0,0,0,141,141,-66,0.00,0.00,0.79,118.20
6167.056083679199,
6199.966192245483,0,0,10,0,0,0,134,141,-66,0.00,0.00,0.81,118.20
6214.951515197754,
6257.811784744263,0,0,10,0,0,0,139,137,-68,0.00,0.00,0.78,118.55
6278.755187988281,
6317.651987075806,0,0,10,0,0,0,139,141,-69,0.00,0.00,0.79,117.94
6342.584609985352,
6375.063896179199,0,0,10,0,0,0,141,141,-66,0.00,0.00,0.79,118.73
6389.033794403076,
6432.883024215698,0,0,10,0,0,0,146,141,-68,0.00,0.00,0.77,117.94
6451.701641082764,
6490.47589302063,0,0,10,0,0,0,137,141,-68,0.00,0.00,0.80,117.85
6514.07790184021,
6548.232555389404,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,118.64
6560.831308364868,
6609.222888946533,0,0,10,0,0,0,141,139,-68,0.00,0.00,0.78,118.38
6621.9611167907715,
6666.482448577881,0,0,10,0,0,0,139,141,-67,0.00,0.00,0.79,118.64
6683.655023574829,
6723.985433578491,0,0,10,0,0,0,139,134,-68,0.00,0.00,0.77,118.73
6747.385740280151,
6781.275033950806,0,0,10,0,0,0,139,139,-68,0.00,0.00,0.79,118.03
6794.707775115967,
6838.761329650879,0,0,10,0,0,0,144,141,-69,0.00,0.00,0.77,118.38
6857.769966125488,
6900.036573410034,0,0,10,0,0,0,134,141,-67,0.00,0.00,0.81,117.85
6919.671535491943,
6957.090854644775,0,0,10,0,0,0,141,144,-68,0.00,0.00,0.80,117.94
6980.59606552124,
7014.7600173950195,0,0,10,0,0,0,139,139,-67,0.00,0.00,0.79,117.85
7026.794195175171,
7072.234392166138,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,118.38
7090.496778488159,
7130.423545837402,0,0,10,0,0,0,141,141,-68,0.00,0.00,0.79,118.20
7153.338670730591,
7190.868377685547,0,0,10,0,0,0,144,139,-67,0.00,0.00,0.77,118.20
7215.619087219238,
7248.199701309204,0,0,10,0,0,0,134,137,-66,0.00,0.00,0.80,117.50
7262.156248092651,
7305.463552474976,0,0,10,0,0,0,139,141,-66,0.00,0.00,0.79,118.03
7325.469017028809,
7363.187789916992,0,0,10,0,0,0,141,149,-68,0.00,0.00,0.81,118.55
7387.743234634399,
7420.341968536377,0,0,10,0,0,0,141,141,-68,0.00,0.00,0.79,118.73
7435.44602394104,
7481.659650802612,0,0,10,0,0,0,144,141,-69,0.00,0.00,0.77,118.64
7498.366832733154,
7539.005756378174,0,0,10,0,0,0,141,144,-67,0.00,0.00,0.80,117.59
7560.25767326355,
7596.071243286133,0,0,10,0,0,0,141,132,-67,0.00,0.00,0.75,118.55
7621.739149093628,
7653.919458389282,0,0,10,0,0,0,141,141,-67,0.00,0.00,0.79,118.55
7668.3807373046875,
7711.1780643463135,0,0,10,0,0,0,141,141,-66,0.00,0.00,0.79,118.55
7729.8479080200195,
7772.456645965576,0,0,10,0,0,0,137,144,-68,0.00,0.00,0.81,117.50
7791.369438171387,
7829.681396484375,0,0,10,0,0,0,139,141,-67,0.00,0.00,0.79,118.64
7853.932857513428,
7887.049198150635,0,0,10,0,0,0,144,141,-68,0.00,0.00,0.77,117.94
7900.310039520264,
7944.387912750244,0,0,10,0,0,0,137,139,-69,0.00,0.00,0.79,118.29
7961.726665496826,
8001.879453659058,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,118.20
8024.311780929565,
8063.160419464111,0,0,10,0,0,0,139,137,-67,0.00,0.00,0.78,117.85
8086.064100265503,
8120.462417602539,0,0,10,0,0,0,139,134,-69,0.00,0.00,0.77,117.85
8132.500410079956,
8178.3037185668945,0,0,10,0,0,0,139,141,-68,0.00,0.00,0.79,118.03
8193.720579147339,
8235.270500183105,0,0,10,0,0,0,144,141,-69,0.00,0.00,0.77,118.64
8256.142854690552,
8293.049335479736,0,0,10,0,0,0,141,144,-68,0.00,0.00,0.80,118.99
8318.682670593262,
8354.028940200806,0,0,10,0,0,0,141,144,-67,0.00,0.00,0.80,117.69
8365.161180496216,
8411.44323348999,0,0,10,0,0,0,137,139,-67,0.00,0.00,0.79,117.78
8426.40233039856,
8468.687772750854,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,117.78
8489.51530456543,
8526.292562484741,0,0,10,0,0,0,144,141,-68,0.00,0.00,0.77,118.29
8551.50318145752,
8583.546161651611,0,0,10,0,0,0,141,144,-68,0.00,0.00,0.80,117.69
8599.083423614502,
8644.747495651245,0,0,10,0,0,0,134,146,-68,0.00,0.00,0.83,118.29
8660.324811935425,
8701.878786087036,0,0,10,0,0,0,139,139,-68,0.00,0.00,0.79,117.43
8722.837209701538,
8759.178638458252,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,118.38
8784.587621688843,
8816.500425338745,0,0,10,0,0,0,141,144,-66,0.00,0.00,0.80,118.73
8831.460237503052,
8874.345302581787,0,0,10,0,0,0,144,139,-68,0.00,0.00,0.77,117.69
8893.332719802856,
8935.221433639526,0,0,10,0,0,0,144,134,-68,0.00,0.00,0.75,117.69
8956.170320510864,
8993.033409118652,0,0,10,0,0,0,141,141,-66,0.00,0.00,0.79,117.94
9004.041194915771,
9049.882888793945,0,0,10,0,0,0,141,139,-67,0.00,0.00,0.78,118.73
9065.83857536316,
9107.726573944092,0,0,10,0,0,0,134,141,-68,0.00,0.00,0.81,118.03
9127.673387527466,
9165.572166442871,0,0,10,0,0,0,146,141,-66,0.00,0.00,0.77,117.85
9190.549373626709,
9225.411891937256,0,0,10,0,0,0,144,134,-67,0.00,0.00,0.75,117.34
9238.377332687378,
9283.257722854614,0,0,10,0,0,0,141,146,-68,0.00,0.00,0.80,118.29
9302.206039428711,
9341.103553771973,0,0,10,0,0,0,144,141,-66,0.00,0.00,0.77,117.85
9365.08059501648,
9398.94986152649,0,0,10,0,0,0,146,141,-69,0.00,0.00,0.77,117.85
9411.956071853638,
9455.796241760254,0,0,10,0,0,0,139,139,-69,0.00,0.00,0.79,117.85
9474.785089492798,
9516.658067703247,0,0,10,0,0,0,137,141,-68,0.00,0.00,0.80,118.73
9535.60757637024,
9574.480533599854,0,0,10,0,0,0,149,144,-67,0.00,0.00,0.77,117.94
9597.549438476562,
9632.230520248413,0,0,10,0,0,0,144,139,-66,0.00,0.00,0.77,117.85
9643.37682723999,
9689.153671264648,0,0,10,0,0,0,141,139,-65,0.00,0.00,0.78,118.20
9705.920457839966,
9747.697830200195,0,0,10,0,0,0,137,139,-68,0.00,0.00,0.79,118.55
9768.309116363525,
9807.636022567749,0,0,10,0,0,0,141,144,-67,0.00,0.00,0.80,117.94
9831.287145614624,
9865.323305130005,0,0,10,0,0,0,144,141,-68,0.00,0.00,0.77,118.46
9878.628492355347,
9922.952890396118,0,0,10,0,0,0,146,139,-66,0.00,0.00,0.76,118.64
9941.33734703064,
9980.895280838013,0,0,10,0,0,0,139,141,-68,0.00,0.00,0.79,118.55
10002.628087997437,
10038.070917129517,0,0,10,0,0,0,144,134,-66,0.00,0.00,0.75,118.73
10049.706220626831,
10098.886013031006,0,0,10,0,0,0,141,146,-68,0.00,0.00,0.80,117.85
10112.42127418518,
10156.23140335083,0,0,10,0,0,0,139,139,-69,0.00,0.00,0.79,118.20
10175.654411315918,
10213.476657867432,0,0,10,0,0,0,141,144,-68,0.00,0.00,0.80,118.20
10238.3553981781,
10270.890235900879,0,0,10,0,0,0,141,146,-66,0.00,0.00,0.80,117.85
10285.309553146362,
10329.225301742554,0,0,10,0,0,0,141,137,-67,0.00,0.00,0.77,118.20
10347.309827804565,
10389.655113220215,0,0,10,0,0,0,144,139,-68,0.00,0.00,0.77,118.38
10409.641981124878,
10446.669340133667,0,0,10,0,0,0,141,141,-68,0.00,0.00,0.79,118.20
10473.041534423828,
10504.168510437012,0,0,10,0,0,0,141,141,-69,0.00,0.00,0.79,118.55
10518.341779708862,
10562.137365341187,0,0,10,0,0,0,134,144,-67,0.00,0.00,0.82,118.20
10581.235647201538,
10618.995189666748,0,0,10,0,0,0,137,141,-68,0.00,0.00,0.80,118.55
10642.99201965332,
10680.388689041138,0,0,10,0,0,0,141,141,-67,0.00,0.00,0.79,118.29
10705.819845199585,
10737.268447875977,0,0,10,0,0,0,137,139,-66,0.00,0.00,0.79,118.64
10752.48646736145,
10794.984340667725,0,0,10,0,0,0,139,146,-67,0.00,0.00,0.81,117.77
10815.500259399414,
10852.715253829956,0,0,10,0,0,0,137,146,-68,0.00,0.00,0.82,118.90
10877.428770065308,
10910.197496414185,0,0,10,0,0,0,141,146,-69,0.00,0.00,0.80,118.02
10923.296451568604,
10971.288442611694,0,0,10,0,0,0,141,141,-68,0.00,0.00,0.79,118.55
10984.963655471802,
11028.501033782959,0,0,10,0,0,0,139,144,-68,0.00,0.00,0.80,118.20
11047.462224960327,
11085.32166481018,0,0,10,0,0,0,139,144,-69,0.00,0.00,0.80,118.46
11110.21375656128,
11143.23878288269,0,0,10,0,0,0,139,139,-67,0.00,0.00,0.79,118.20
11156.390905380249,
11201.388120651245,0,0,10,0,0,0,146,139,-66,0.00,0.00,0.76,118.55
11218.771696090698,
11261.974811553955,0,0,10,0,0,0,144,144,-68,0.00,0.00,0.79,118.37
11281.847715377808,
11319.345951080322,0,0,10,0,0,0,137,146,-66,0.00,0.00,0.82,118.55
11344.277620315552,
11376.696825027466,0,0,10,0,0,0,141,137,-67,0.00,0.00,0.77,117.85
11390.823364257812,
11434.193849563599,0,0,10,0,0,0,144,146,-68,0.00,0.00,0.79,118.20
11452.884674072266,
11491.51349067688,0,0,10,0,0,0,141,141,-68,0.00,0.00,0.79,117.85
11514.957666397095,
11552.764415740967,0,0,10,0,0,0,137,141,-67,0.00,0.00,0.80,116.98
11576.478004455566,
11609.28750038147,0,0,10,0,0,0,144,139,-66,0.00,0.00,0.77,117.77
11623.122930526733,
11667.556047439575,0,0,10,0,0,0,146,144,-67,0.00,0.00,0.78,117.77
11685.723066329956,
11724.843978881836,0,0,10,0,0,0,139,139,-68,0.00,0.00,0.79,118.02
11748.155117034912,
